

0 0 4853 2
266 0 273,281,770,995,1586,1758,2482,2633,2807,2905,3289,3482,3521,3642,3794,3864,3891,4478,4878 10,3,1,8,3,10,9,8,5,8,1,8,9,4,1,7,7,7,6
267 0 200,498,1610,2553,3331,3354,3580,3653,3736,4013,4834,4885 0,7,3,6,10,4,10,5,6,1,7,9
268 1 141,492,865,951,1100,1790,2150,2365,2381,2617,2823,2837,3090,3410,3465,3501,3645,3706,4110,4628 6,8,3,8,6,5,7,6,3,10,5,7,6,1,6,6,1,4,8,8
269 1 184,242,745,991,1709,2174,2398,2410,2652,2812,3048,3212,3530,3624,3688,4052,4140 2,10,5,5,4,1,2,6,9,0,4,5,1,4,3,6,8
270 0 377,482,809,1375,1452,2008,2314,2496,2728,2877,3225,3336,3613,3651,3944,4029,4841,4870,4990 2,10,5,10,5,7,2,2,7,9,9,4,9,1,3,10,1,4,1
271 1 1198,1266,1334,1445,1643,1665,1689,1894,2232,3290,3736,3813,4274 1,6,6,5,10,10,1,6,3,10,6,7,2
272 0 33,75,102,572,800,1331,2275,2862,3756,3760,4136,4342,4727,4829,4853 10,4,7,7,3,7,5,2,5,9,2,5,0,10,2
273 1 1710,3713,4729 3,6,4
274 1 75,500,580,736,1276,1737,2283,2527,2540,2704,4101,4235,4437,4619,4692,4754,4910 4,3,6,2,6,6,4,1,1,9,7,7,5,6,1,8,4
275 0 179,668,1647,3923 0,1,5,2
276 0 948,4860 9,9
277 0 751,3426,3785,4130,4165,4993 0,4,4,0,6,10
278 1 1138,2218,2287,2448,2468,3275,3391,3775,4233,4271,4298,4355,4601 9,1,2,10,6,5,10,1,5,4,5,4,5
279 0 123,165,1112,1365,1444,1636,1921,2042,3178,3355,3375,3427,4263,4886 1,3,1,1,9,3,6,7,3,6,3,4,0,1
280 1 539,577,595,657,1193,1863,2841,3035,3122,3273,3997,4004,4313,4421,4498 1,10,0,2,9,1,3,6,8,3,3,7,9,4,7
281 1 1919,2616,4702 5,0,8
282 0 1188,1553,3298,3950,4143,4872,4952 5,5,9,4,3,10,0
283 1 719,772,799,1549,1622,1745,1836,1960,1968,2013,2854,3466,3839,4286,4569 8,9,2,10,9,7,10,9,4,10,9,0,1,9,3
284 0 444,632,716,1042,1108,1224,1549,2380,2439,2691,2873,3097,3341,3516,3680,3777,4058,4376,4486,4557 7,9,10,5,9,5,10,6,2,7,9,4,1,9,2,4,6,4,7,5
285 1 1221,1459,4684 8,4,6
286 1 446,805,857,1008,1117,1275,2490,2503,3126,3339,3922,4132,4523,4613,4783 5,8,3,9,9,3,7,8,1,10,9,5,2,2,2
287 1 232,508,783,808,1645,1867,1922,4225,4371,4993 5,6,2,0,3,8,8,8,10,10
288 0 550,697,1643,1687,2588,2780,3211,3413,3672,4378 4,3,10,8,2,10,4,5,7,5
289 1 408,908,952,1067,1149,1214,1299,1307,1541,2078,2158,2990,3141,3588,3640,3910,4088,4497,4570,4931 7,2,9,4,1,6,5,10,7,3,2,3,1,5,1,3,1,10,0,9
290 0 161,765,915,955,1133,1281,1393,3589,3761,3956,4201,4567,4654,4916 5,3,6,0,0,7,3,8,9,6,1,8,7,9
291 0 1050,1384,1391,1530,2083,2396,2879,3075 3,8,2,5,3,6,10,8
292 0 468,881,952,1030,1299,1423,1631,2073,2292,2938,3136,3259,3268,3390,3633,3801,4604 4,10,9,5,5,7,1,7,5,10,4,7,5,0,1,3,9
293 0 143,198,969,1295,1528,1626,1800,2228,2377,2748,2808,2853,2926,3093,3096,3117,3592,3701,4059,4553 9,2,10,8,8,2,8,9,3,10,0,4,8,10,2,2,10,10,5,7
294 0 187,404,933,1225,1745,2271 2,4,6,5,7,5
295 0 1918,2479,4591,4967 0,5,2,1
296 1 1340,2006,2952,3457,3565,3992,4210 8,6,0,5,0,5,0
297 0 64,1402,1938,2138,2403,3184,3264,3309,4310,4375,4558 9,2,9,8,4,1,7,0,8,10,2
298 0 225,464,1029,1838,2107,2283,2374,2864,3802,4023,4278,4306,4329,4360,4524,4890 4,8,0,8,7,4,3,5,8,10,0,3,8,1,8,8
299 0 61,377,553,649,747,1047,1218,1540,2052,2159,2479,2510,2519,3147,3430,3761,4222,4405,4912 3,2,1,3,8,3,1,2,10,5,5,1,4,10,9,9,6,0,7
300 0 145,534,555,1118,2211,2621,2887,3084,3323,3817,4435,4563 10,3,8,6,3,9,4,5,2,5,2,2
301 0 561,578,1837,3572,3814 5,10,9,2,10
302 1 762,2557,3858,4247,4984 2,2,3,5,10
303 1 2826 5
304 1 436,1614,1774,1871,2070,2299,2414,2538,2553,2554,2834,2973,4369,4420,4959 2,8,8,0,9,4,0,4,6,5,5,8,8,10,4
305 1 270,295,1756,3070,4393,4686 3,3,0,7,1,2
306 0 45,515,670,783,925,1953,2296,2307,2614,2660,3065,3335,3356,3564,4199,4327,4372 10,10,5,2,6,8,9,3,2,9,0,2,4,5,10,7,8
307 1 999,1833,2221,2309,2480,2582,2617,3231,3242,3774,4670,4800 8,0,8,3,9,0,10,9,9,10,4,8
308 1 100,179,351,813,1179,1677,1755,1840,2128,2256,2811,3118,3137,3322,3580,3756,4157 6,0,3,6,6,5,9,2,7,8,3,7,4,9,10,5,4
309 1 161,856,1046,1107,1726,1752,1945,2783,2862,2882,3037,3162,3648,3899,4964 5,10,4,6,2,0,8,8,2,0,7,4,5,9,9
310 1 795,1310,1340,2663,4505,4647,4692,4889 0,6,8,6,5,4,1,2
311 1 324,348,714,940,1075,1372,1620,1921,2467,3264,4594,4668 5,6,6,7,4,4,9,6,5,7,7,7
312 1 46,246,381,702,1791,2035,2389,2479,2502,2538,2550,2721,2880,2967,3012,3037,3047,3206,3623,4755 7,9,7,5,4,3,10,5,6,4,2,1,4,0,7,7,6,4,1,3
313 0 212,269,854,1000,1086,1368,1867,2406,2515,2611,3228,3821,4108,4419,4524,4567 2,5,1,8,8,4,8,10,7,2,2,10,4,0,8,8
314 1 1215,1709,2441,4527 1,4,0,1
315 0 517,741,1939,4351,4366,4630,4720,4976 8,9,10,8,1,8,3,4
316 0 1368,1919,2473,2791,3213,3618,3757,4570,4591,4841 4,5,0,2,1,5,5,0,2,1
317 1 2083,2888,4570 3,1,0
318 1 406,837,1574,2172 3,7,3,10
319 1 2874 10
320 1 273,1242,3128,3328,3983,4053 10,6,10,3,2,1
321 1 112,223,2084,2745,3279,3441,4014,4161 6,5,3,1,10,2,2,2
322 1 127,3727 8,6
323 0 163,444,829,1717,2137,2416,2566,3068,3263,4900 4,7,9,9,0,7,5,4,2,3
324 0 66,122,1111,1812,2167,2420,2589,3016,3034,3185,3382,3554,3799,3919,4203,4272,4372,4777 7,3,2,9,6,0,0,10,9,10,5,2,6,3,1,9,8,2
325 0 388,489,843,1018,2516,2612,2831,3198,3577,3594,3599,4608,4949 5,6,0,3,3,6,10,0,9,7,5,6,3
326 0 1249,1379,1710,2045,2708,3020,4720,4891 6,2,3,7,0,3,3,6
327 1 199,2183 10,1
328 1 806,2204,4932 1,1,3
329 1 1085,1275,1365,1491,1791,3543,3770,4226,4255 4,3,1,7,4,3,5,0,3
330 0 172,185,266,482,700,1028,1056,1072,1184,1871,2342,2503,2769,3332,3811,3884,4330,4402,4405,4432 10,1,0,10,2,10,4,6,7,0,3,8,9,0,2,3,10,3,0,1
331 1 854,4719,4906 1,7,0
332 0 972,1194,3629,3970 2,3,4,4
333 0 4,408,467,563,1404,1993,2352,2684,2693,2755,2816,3552,3764,4436,4500,4754,4758 0,7,0,0,3,5,1,7,4,5,9,5,0,3,8,8,2
334 0 8,79,200,380,456,640,2184,3863,4169,4324,4432,4566,4575,4649 9,5,0,6,9,2,0,4,8,10,1,4,5,6
335 0 1737,3919 6,3
336 1 315,658,1157,2636,3154,3177,3814,4119,4478 1,10,7,9,0,5,10,10,7
337 0 1593,1678,3759,4952 7,9,4,0
338 0 469,2416,2418,2789,3023,4047,4294,4543,4945 4,7,2,2,0,9,4,10,9
339 0 47,335,963,1352,1623,2743,3462 5,9,4,0,3,0,10
340 0 826,1050,1360,1684,2051,2496,2675,3142,3624,3889,3927,4030,4430,4455,4910 9,3,5,3,2,2,8,10,4,7,10,1,6,6,4
341 1 457,800,2033,2665,2709,2806,3212,4187,4341,4391 6,3,7,2,6,6,5,0,6,8
342 0 1785,1811,2491,3419,3979,4729,4980 8,2,0,7,7,4,1
343 0 74,479,1118,1525,2405,2990 5,0,6,1,0,3
344 1 1312 1
345 0 860,2250,3073,3195,3593,4274 8,2,5,4,1,2
346 0 767,1062,1637,2027,2154,3040,3383,3391,3420,3673,4166,4597,4771,4937 6,6,4,7,6,9,6,10,10,1,10,2,3,9
347 1 517,755,944,1146,1186,1900,1960,2135,2138,2465,2883,3343,3433,3564,4062,4306,4598 8,7,4,4,5,7,9,9,8,1,0,7,2,5,1,3,4
348 0 34,686,703,1124,2044,2372,2817,3573,3583,3905,4046,4167,4317,4427 4,7,2,1,5,6,1,2,10,0,3,9,9,5
349 0 179,262,421,553,702,726,1004,1067,1528,1620,1727,2359,2524,2569,2778,3563,4011,4424,4663 0,0,4,1,5,5,5,4,8,9,8,7,8,10,1,3,6,8,0
350 0 175,742,1087,1397,1530,1743,1751,1852,1958,2013,2074,2341,2716,3620,4088,4309,4363,4598,4760,4819 9,3,3,2,5,9,9,3,3,10,10,2,8,1,1,6,1,4,2,8
351 0 106,148,594,635,741,1613,1625,1658,1691,2160,2468,2615,2774,2836,3775,4028,4086,4491,4932 7,10,5,4,9,3,10,4,3,9,6,5,5,9,1,5,1,6,3
352 0 133,564,696,1411,1419,1692,2078,2673,3443,3573,3983,4146,4443,4693,4796,4883 10,6,5,7,0,10,3,2,8,2,2,4,4,6,2,9
353 1 364,686,867,1269,1469,1603,2215,2787,2891,3147,3449,3724,3874,3875 2,7,1,5,8,1,6,0,8,10,4,7,6,7
354 1 174,969,2362,2893,3072,3115,3717,4979 0,10,5,1,8,6,1,8
355 1 66,449,1269,1368,2463,2503,3148,3171,3393 7,0,5,4,6,8,8,10,9
356 1 2355 4
357 1 55,1317 1,4
358 1 172,188,211,408,1037,1489,1529,1581,1763,2583,2612,2634,2874,3009,3057,3435,3670,3971,3980,4642 10,7,1,7,2,1,7,3,8,4,6,2,10,6,10,3,1,0,8,1
359 1 286,387,951,1397,1812,2338,2511,2561,2794,3584,3865,4262,4743 8,4,8,2,9,10,1,5,1,3,6,1,0
360 1 368,432,484,560,723,1099,2065,2680,2682,2779,3095,3560,3936,4308,4521,4888 5,9,6,8,0,9,1,9,6,2,6,2,9,9,10,6
361 1 463,1438,3764,3943,4016 10,0,0,3,2
362 0 165,378,1594,2584,2773,2840,3031,3559,3910,4667 3,1,0,6,5,5,6,8,3,3
363 0 64,106,161,946,1072,1164,1601,1712,2612,4001,4414,4730 9,7,5,1,6,8,2,2,6,9,6,6
364 0 468,545,680,2233,2353,2495,2587,3058,3107,3264,3640,3727,3824,4767,4781 4,0,10,10,6,4,10,6,0,7,1,6,0,7,1
365 0 824,1243,2015,2480,4062,4260 3,2,2,9,1,3
366 0 649,1053,1196,1491,1579,2183,2203,3808,4246 3,3,10,7,0,1,7,4,10
367 0 51,361,2550,3317,3937,4436,4830 5,5,2,2,10,3,8
368 0 2568,4315 7,3
369 0 978,2515,3431,3747,4416,4895 7,7,10,4,2,0
370 0 1789,2355,4243 9,4,10
371 1 230,3485,3724,4270,4883 8,8,7,10,9
372 1 380,406,2620,3181,3276,4822 6,3,0,1,6,10
373 0 76,300,340,515,807,942,1600,1653,1874,2298,2843,3359,3618,4629,4779,4821 0,1,5,10,10,0,0,5,0,7,1,4,5,0,9,0
374 0 287,693,915,1180,1553,1928,1956,1971,2420,2583,3010,3235,3481,3875,4142,4367,4464,4669,4680 6,6,6,10,5,4,10,3,0,4,10,8,1,7,4,4,3,10,10
375 0 216,662,761,1275,1799,2680,2738,2889,3459,3507,3549,3790,4701 5,0,8,3,4,9,10,0,9,1,5,7,5
376 1 536,617,2026,2156,2273,2363,2751,2829,3014,3523,3667,3745,3902,4211,4232,4244,4256,4927 4,0,8,5,9,0,10,8,4,7,7,10,6,5,7,0,2,4
377 0 922,1105,1405,2855,3005,3214,3238,3713,3854,3920,4290,4524,4728,4761,4807 8,2,2,7,7,9,7,6,2,0,1,8,5,10,9
378 1 68,624,1224,1410,1477,2852,3555,3816,4094,4465,4484,4816 8,5,5,9,8,2,6,5,4,1,9,1
379 0 67,101,442,783,1178,1251,1363,1459,1619,1658,1936,2113,2511,3533,3566,3738,3995,4752,4817 3,2,6,2,5,3,2,4,9,4,9,6,1,10,6,5,3,4,9
380 1 20,512,797,1954,2101,2471,2800,3223,3387,3438,3583,3610,3946,4109,4341,4609,4895 10,3,4,5,8,10,9,5,7,7,10,1,8,1,6,8,0
381 0 58,1633,2537,2760,3341,3704,4202,4959 1,10,4,1,1,7,1,4
382 0 775,811 2,7
383 1 673,750,1708,2039,2153,2548,3433,4084,4139,4219 6,4,3,0,4,1,2,6,10,8
384 1 1657,2998 3,1
385 1 73,487,997,1188,1516,1795,1854,3635,4063,4866 1,6,3,5,10,8,8,2,5,9
386 1 46,1093,1713,2177,2206,2690,2985,3203,3979,4691,4723,4874,4915 7,9,1,8,5,3,10,5,7,4,5,1,8
387 1 321,335,606,729,747,1012,1023,1343,3299,3624,3889,4014,4241,4691 10,9,5,1,8,9,0,5,2,4,7,2,2,4
388 0 115,166,524,1018,1083,1139,1171,1754,2488,2684,3124,3360,3678,3941,4097,4416,4482,4894 3,1,8,3,0,10,0,6,5,7,10,4,9,10,0,2,3,5
389 0 332,434,884,889,1187,1276,2558,3554,3875,4061,4168,4372,4476 4,7,1,0,7,6,6,2,7,7,1,8,2
390 1 133,574,820,1331,1361,1821,1880,2091,2147,2497,2752,2828,3141,4089,4256,4260,4683,4769,4965 10,0,10,7,1,5,10,1,9,6,4,7,1,10,2,3,3,6,10
391 1 12,218,256,642,1102,1219,1485,1653,1916,2681,3273,3347,3359,3570,4117,4664,4766 5,8,5,10,2,1,4,5,6,7,3,1,4,2,5,3,8
392 1 218,1709,2498,3357 8,4,9,7
393 0 48,712,2553,3518,4940 3,3,6,8,4
394 1 252,519,702,890,2092,3510,3724,4348,4839,4842 3,2,5,7,3,6,7,5,4,5
395 0 4623 8
396 1 61,170,196,336,585,786,804,943,976,1433,1492,1684,1862,2582,3328,3455,4023,4156,4757,4925 3,1,10,10,3,0,2,2,1,7,8,3,2,0,3,2,10,3,10,6
397 1 1067,1652,2054,2102,2184,2528,2627,2882,3356,4300 4,9,10,2,0,8,3,0,4,3
398 0 286,551,1471,2098,2126,2329,2391,2645,2748,3392,3857,3930,4022,4195,4316 8,7,7,7,1,3,9,10,10,10,4,9,0,5,8
399 1 2058,3497,4127,4954 10,8,3,6
400 0 273,473,874,973,1117,1220,1267,1384,1964,2185,2628,3219,3298,3671,3734,3913,4316,4642,4983 10,1,8,10,9,5,3,8,4,10,6,8,9,4,2,1,8,1,4
401 1 255,1589,3665,4014 5,1,6,2
402 0 71,196,330,1480,1513,2415,2660,2729,3121,3371,3463,3542,3656,4159,4293,4359 9,10,7,10,8,6,9,9,6,4,7,7,10,8,8,6
403 0 213,1362,1826,3557,3615,4704,4930 7,4,1,2,0,10,5
404 0 1472,2600,3482,3547,4157,4835 4,7,8,9,4,4
405 0 499,506,965,1006,1107,1265,1286,1526,1864,1896,2058,2087,2400,2664,4042,4676 8,10,9,3,6,5,6,0,3,3,10,0,6,0,3,10
406 1 979,999,2270,2641,3947,4481,4591,4602,4605,4796 1,8,6,5,2,8,2,5,10,2
407 1 109,297,717,921,1241,1770,2800,3216,3314,3609,4310,4421,4574,4940 6,8,10,9,0,3,9,7,7,1,8,4,0,4
408 1 548,1626,1758,1775 3,2,10,4
409 0 416,727,1043,1324,1429,1520,1862,2104,2189,2620,2939,3165,3310,3376,4060,4114,4922 4,1,3,4,7,9,2,2,3,0,7,2,5,10,5,7,9
410 1 474,2047,2738,3192,4583,4846 1,7,10,9,0,1
411 0 2267,2839,4816 8,7,1
412 1 248,356,915,1127,1347,1525,2441,2464,2851,3203,3293,3639,4016,4428,4786 2,1,6,5,3,1,0,8,5,5,5,3,2,1,0
413 0 173,296,330,485,795,1259,1829,1840,1924,2774,2806,3573,3602,3633,3765,3787,4111,4178,4652 6,10,7,9,0,3,3,2,2,5,6,2,0,1,9,8,9,0,1
414 0 210,870,1438,1498,1623,1637,1800,1844,1961,2574,2666,2744,3315,3460,3919,4081,4357,4566,4700,4925 4,2,0,3,3,4,8,3,9,6,4,8,5,10,3,8,3,4,7,6
415 0 895,934,1578,1630,1928,2114,2927,3083,3459,3544,3771,3917,4723 10,7,5,3,4,7,2,3,9,2,4,4,5
416 1 87,491,715,1712,2280,2938,3249,3427,3554,3686,3886,4171,4360 6,4,3,2,4,10,4,4,2,1,3,3,1
417 0 518,1002,1152,1201,1269,1468,1725,1888,1965,2212,2228,2799,2928,2985,3597,4130,4331,4619,4762 10,5,6,0,5,8,7,3,3,8,9,10,4,10,1,0,8,6,3
418 0 487,898,954,1061,1098,1183,1958,2862,3689,3703,3753,4045,4124,4300,4906 6,4,10,7,7,10,3,2,2,0,2,8,5,3,0
419 0 43,707,1059,2063,2206,3119,3604 9,0,2,2,5,7,8
420 0 538,764,852,867,899,1325,2673,2716,2883,3091,3096,3114,3354,3779,4303,4692 0,8,5,1,6,8,2,8,0,8,2,5,4,2,4,1
421 0 603,1579,2919,2960,3681,4140 6,0,7,9,4,8
422 1 246,267,352,435,812,1004,1568,1964,2625,3097,3528,3635,3730,3890,4731 9,1,5,2,1,5,1,4,9,4,8,2,6,8,3
423 0 4507 4
424 1 786,1099,1150,1507,2037,2137,2282,2506,2619,2895,3053,3523,3543,3836,4095,4834 0,9,0,7,9,0,3,2,0,2,8,7,3,7,8,7
425 1 240,388,860,1032,1172,1174,1478,1695,2934,2936,3114,3603,3721,3746,3800,3964 10,5,8,10,9,0,9,1,8,5,5,6,9,6,4,3
426 1 546,789,825,916,1566,1835,2080,2100,2217,2233,2271,2289,2403,2672,2803,2996,3160,3641,4357 4,6,4,3,8,0,1,4,6,10,5,4,4,9,8,2,6,6,3
427 0 256,753,770,2260,3156,3278,3616,3899,4180,4486,4965 5,9,1,0,9,9,0,9,7,7,10
428 0 2021,2173,2379 7,0,2
429 0 265,764,1027,1281,2322,2828,3004,3092,3808,3889 3,8,5,7,5,7,5,8,4,7
430 0 210,674,678,852,1048,1366,1467,1549,1909,1947,2288,2957,2977,3462,3980,4165,4205,4671,4879 4,8,10,5,6,10,10,10,10,8,2,5,0,10,8,6,9,10,7
431 0 0,454,599,654,1006,1300,1506,1552,2153,2290,2384,2572,4250,4547,4695,4712 4,6,3,1,3,10,7,6,4,8,2,6,9,8,7,2
432 1 69,825,1323,2149,4474,4530 3,4,9,8,9,5
433 1 1434,1563,1870,2089,2541,2593,2601,3040 10,7,9,5,3,1,1,9
434 1 2668,3662,4214 5,4,9
435 1 109,161,825,968,1082,1098,1191,1527,1766,2211,2266,2445,3462,3562,3614,3685,3725 6,5,4,3,2,7,5,6,10,3,1,10,10,2,2,5,2
436 0 357,896,1915,1974,2010,2086,2294,4648 10,1,6,7,2,7,10,6
437 1 54,1074 3,3
438 1 219,855,987,1428,2577,4295,4545,4701 2,7,5,9,9,0,3,5
439 0 1649 9
440 1 1680,1786,2224,3403,4151,4336 3,0,10,7,1,5
441 1 2174,2554,2985,3649 1,5,10,7
442 1 364,1397,2018,2148,2174,2262,2560,3428,4053,4668 2,2,5,1,1,10,9,8,1,7
443 1 1116,2059,3746,4010 6,1,6,3
444 1 123,351,1666,2200,3381 1,3,5,8,4
445 1 485,3119,4400 9,7,0
446 0 2880,3451,3568,4375 4,7,10,10
447 0 358,452,781,833,876,1029,1251,1915,2029,2332,2344,2676,2931,3129,3315,3420,4478,4896 10,3,7,2,6,0,3,6,8,1,5,6,1,6,5,10,7,4
448 1 78,525,636,998,1182,1243,1588,1715,2284,2296,2441,2878,2945,3176,3571,3631,3699,3919 8,8,4,8,9,2,8,0,2,9,0,3,7,7,5,5,8,3
449 0 1887,2633,3822,3983,4028,4692 7,8,5,2,5,1
450 0 929,2244 10,1
451 1 881 10
452 0 215,1058,1385,1404,1427,2365,2516,3323,3540,3712,3997,4169,4271 6,1,10,3,1,6,3,2,3,7,3,8,4
453 1 452,843,859,1391,1738,1775,2269,2378,2472,2493,3190,3577,3767,3968,4172,4372,4514 3,0,5,2,10,4,6,1,10,10,9,9,8,10,10,8,7
454 1 193,445,547,1042,1048,1450,1563,1742,2091,2595,3265,3495,4095,4521,4566,4580,4892,4969 8,9,1,5,6,10,7,8,1,6,5,4,8,10,4,5,5,2
455 1 129,225,960,2508,4151,4317,4976 7,4,8,10,1,9,4
456 1 42,1029,2021,2377,2484,2564,3678,3730,3733,3789,4300,4654 1,0,7,3,3,0,9,6,10,9,3,7
457 1 2270,3476,4042 6,4,3
458 0 124,166,455,551,590,726,976,1359,1428,1748,2388,2727,2943,3631,3672,4023,4093,4440,4727,4862 5,1,8,7,1,5,1,2,9,5,4,2,10,5,7,10,2,3,0,9
459 1 95,123,340,597,899,1248,1415,1751,2562,3819,3852,4078 3,1,5,6,6,2,4,9,2,1,3,7
460 1 21,398,1068,1999,2107,2966,3835,4195,4644,4680 1,9,3,7,7,2,2,5,1,10
461 1 121,762,1165,1198,1522,1781,1811,1936,2513,2602,2715,2892,3131,3570,3752,3859,4667,4877 4,2,3,1,9,7,2,9,0,8,8,6,3,2,0,1,3,1
462 0 46,477,618,729,1309,1313,1502,2790,3221,3532,3716,3863,3892,4002,4423,4713,4728,4781,4945 7,10,2,1,0,6,3,9,8,4,6,4,2,10,2,9,5,1,9
463 0 1057,1256,2716,2755,3354,3534,3563,3815 4,7,8,5,4,1,3,0
464 1 458,1111,2853 7,2,4
465 0 82,358,2910,3119,3426,3529,3643,3654,4444,4521,4981 7,10,5,7,4,9,4,7,10,10,2
466 0 1586,4757,4792 3,10,5
467 0 3989,4023 4,10
468 1 363,430,1158,1378,1680,2372,2907,2973,3058,3720,4190,4396,4860 5,8,4,8,3,6,7,8,6,7,10,10,9
469 0 102,1630,2974,3455,4092,4162,4233 7,3,1,2,10,2,5
470 0 223,536,1230,1605,1639,1766,2241,2420,3451,3997,4162,4677,4943 5,4,1,0,4,10,3,0,7,3,2,4,0
471 0 1347,2802,3037,3734,4374,4555,4689 3,8,7,2,9,0,0
472 0 1357,4189,4775,4902 2,5,2,1
473 0 107,434,839,861,1709,1909,3014,3025,4580,4942 7,7,10,4,4,10,4,9,5,2
474 1 49,538,804,1144,1674,2300,2541,3585,3647,4792 6,0,2,0,3,6,3,10,10,5
475 0 316,1307,1365,2066,2403,2451,3264,3411,4601 3,10,1,9,4,3,7,3,5
476 0 242,414,1036,1439,1904,2315,2346,2374,2551,2640,2970,3410,3674,3697,3914,4110 10,0,8,1,1,5,0,3,6,0,3,1,10,7,1,8
477 0 21,2762,3553,4529 1,4,4,7
478 0 361,735,1028,1119,1135,1248,1254,1315,1418,2260,2341,2439,2526,2690,3810,3988,4077 5,3,10,0,3,2,0,2,5,0,2,2,5,3,5,1,8
479 0 190,431,701,909,1156,2054,2121,2147,2208,2750,2976,3527,3902,4195,4543,4959 10,9,10,2,8,10,1,9,4,0,9,2,6,5,10,4
480 0 42,51,97,157,265,339,1122,1133,1157,1178,1226,1752,2008,2223,3138,3263,3315,4616,4723,4808 1,5,3,10,3,8,2,0,7,5,4,0,7,3,5,2,5,3,5,0
481 0 362,546,696,764,866,1075,1590,1654,1766,1965,2425,3668,3870,4006,4161,4402,4717,4810,4988 4,4,5,8,5,4,4,6,10,3,3,9,0,1,2,3,9,9,7
482 0 1524,1852,3600,3653,4764 4,3,9,5,0
483 0 658,980,1806,2945,3275,3370,3834,3999,4684,4889 10,8,10,7,5,10,8,0,6,2
484 1 911,1204,3702 0,1,2
485 1 59,608,783,1073,1371,1643,1806,1995,3049,3179,3216,3530,3775,4085,4158,4492,4719,4847,4854,4927 9,0,2,1,8,10,10,5,1,7,7,1,1,9,10,3,7,6,10,4
486 1 318,584,827,844,1045,1096,1447,1688,1766,2001,2048,2198,2293,2499,4141,4175,4526,4538 9,8,4,0,7,5,8,2,10,1,9,7,5,5,2,2,2,1
487 1 128,467,605,1417,1426,1528,1621,1699,1935,2283,2428,3143,3782,4025,4715,4817,4846 9,0,0,9,5,8,2,4,4,4,10,3,7,1,3,9,1
488 0 1212 8
489 1 85,546,703,1404,2291,3258,3373,3388,3818,3828,3916,4410,4469,4545,4848 4,4,2,3,4,10,6,10,7,5,5,2,9,3,8
490 0 531,1183,1809,1858,2109,2216,2341,3007,3424,3735,4528,4978 7,10,10,2,6,8,2,7,0,2,7,1
491 0 709,837,1484,2002 4,7,8,3
492 0 279,528,684,940,1274,1344,1707,2245,2472,2678,2931,3434,3581,3811,4009,4969 5,2,4,7,8,5,8,4,10,10,1,2,7,2,2,2
493 1 695,1326,1562,1768,2074,2213,3081,4145,4959 5,8,3,1,10,5,6,10,4
494 1 610,1316,1328,1412,1580,2111,2698,2714,2828,3415,3469,3789,3900 10,9,3,10,2,10,1,3,7,4,3,9,9
495 1 15,144,318,327,750,1386,2082,2168,3505,3541,3720,3736,4245,4392 6,0,9,0,4,5,4,6,9,7,7,6,3,10
496 1 171,401,757,4277 3,8,3,2
497 0 3846,4802 2,10
498 0 1457 9
499 1 393,436,697,746,812,965,1196,1521,2406,2485,2585,2732,3010,3354,3491,3647,3939,4145,4290 9,2,3,0,1,9,10,3,10,0,1,9,10,4,1,10,0,10,1
500 0 413,1147,1185,1455,1526,1729,1814,3024,3529,3630,3805,4502 8,4,0,4,0,6,6,10,9,0,3,2
501 0 81,254,644,718,828,1378,1785,1814,1919,2191,2668,3021,3068,3339,3512,3919,4060,4102,4193,4845 0,2,0,10,8,8,8,6,5,9,5,8,4,10,8,3,5,1,8,2
502 0 1825,4623 10,8
503 1 118,481,1480,1792,3793,3797,3999,4112,4394,4565 0,0,10,7,2,5,0,7,5,3
504 0 1761,4412 6,7
505 1 229,588,1047,1288,2026,2088,2318,2712,3245,3405,3491,3587,3717,3748,3831,4094,4235,4306,4864,4977 5,6,3,3,8,3,2,2,10,10,1,4,1,9,4,4,7,3,3,3
506 0 23,903,1535,2465,4329 5,7,1,1,8
507 1 976,1076,3890 1,8,8
508 1 252,258,728,768,858,1259,1282,1285,1580,1753,2283,2891,2918,3918,4176,4210,4425,4556,4570,4896 3,9,0,3,1,3,9,2,2,10,4,8,10,7,8,0,7,0,0,4
509 0 2050,4109,4352 3,1,0
510 0 528,1276,2077,3709,3751,3860,4231,4339,4378,4458,4755,4971 2,6,10,7,10,0,8,4,5,7,3,3
511 0 251,255,744,1430,2453,2973,3623,4299,4459,4534,4642,4646,4677,4861 6,5,5,3,8,8,1,3,5,3,1,5,4,9
512 0 11,138,1019,1305,1804,2002,3739,3787,3821,4284,4546,4710,4808 0,8,8,5,1,3,7,8,10,6,0,3,0
513 1 4908 8
514 1 199,1370 10,0
515 1 23,1784,2339,2472,3040,3252,3487,3590,4014,4032,4275,4720,4762 5,9,5,10,9,3,0,0,2,7,2,3,3
516 1 43,74,201,574,676,1324,1653,1727,2082,2415,2434,3034,3175,3241,3294,3516,3816,4848,4870 9,5,1,0,5,4,5,8,4,6,6,9,4,9,5,9,5,8,4
517 1 13,24,28,112,612,1660,2503,2997,4632,4846 9,9,4,6,8,0,8,3,9,1
518 1 659,1019,1456,1943,1963,2664,3134,3227,3574,3611,3689,4042,4409,4425,4623,4885 10,8,8,9,9,0,5,4,7,8,2,3,5,7,8,9
519 1 632,4079 9,2
520 0 228,1503,1808,2030,2451,2809,3048,3124,3865,4199,4422 3,5,10,0,3,5,4,10,6,10,7
